classification,priority,theme,reason,required_change,file,line,class,member,kind,symbol,text
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,15,GroupRepository,GetByIdAsync,type,tesisproject.shared.Entities.Core.Group,Group
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,35,GroupRepository,GetByProjectIdAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.Group>>,Task<List<Group>>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,35,GroupRepository,GetByProjectIdAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Group>,List<Group>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,35,GroupRepository,GetByProjectIdAsync,type,tesisproject.shared.Entities.Core.Group,Group
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,37,GroupRepository,GetByProjectIdAsync,type,tesisproject.shared.Entities.Core.Project,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,37,GroupRepository,GetByProjectIdAsync,type,tesisproject.shared.Entities.Core.Project,Project
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,40,GroupRepository,GetByProjectIdAsync,property,tesisproject.shared.Entities.Core.Project.ProjectId,ProjectId
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,42,GroupRepository,GetByProjectIdAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Group>,List<Group>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,42,GroupRepository,GetByProjectIdAsync,type,tesisproject.shared.Entities.Core.Group,Group
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,44,GroupRepository,GetByProjectIdAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Group>,var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,44,GroupRepository,GetByProjectIdAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Group>,List<Group>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/GroupRepository.cs,44,GroupRepository,GetByProjectIdAsync,type,tesisproject.shared.Entities.Core.Group,Group
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,9,ObjectiveActivityRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.ObjectiveActivity>,GenericRepository<ObjectiveActivity>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,9,ObjectiveActivityRepository,(namespace/import),type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,11,ObjectiveActivityRepository,ObjectiveActivityRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,13,ObjectiveActivityRepository,GetByIdWithRefsAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.ObjectiveActivity?>,Task<ObjectiveActivity?>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,13,ObjectiveActivityRepository,GetByIdWithRefsAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,17,ObjectiveActivityRepository,GetByIdWithRefsAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,25,ObjectiveActivityRepository,GetByObjectiveAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.ObjectiveActivity>>,Task<List<ObjectiveActivity>>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,25,ObjectiveActivityRepository,GetByObjectiveAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ObjectiveActivity>,List<ObjectiveActivity>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,25,ObjectiveActivityRepository,GetByObjectiveAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,29,ObjectiveActivityRepository,GetByObjectiveAsync,type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,38,ObjectiveActivityRepository,QueryWithRefs,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.ObjectiveActivity>,IQueryable<ObjectiveActivity>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,38,ObjectiveActivityRepository,QueryWithRefs,type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,41,ObjectiveActivityRepository,QueryWithRefs,type,"Microsoft.EntityFrameworkCore.Query.IIncludableQueryable<tesisproject.shared.Entities.Core.ObjectiveActivity, System.Collections.Generic.ICollection<tesisproject.shared.Entities.Core.ObjectiveActivityUser>>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityRepository.cs,41,ObjectiveActivityRepository,QueryWithRefs,type,tesisproject.shared.Entities.Core.ObjectiveActivity,ObjectiveActivity
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ObjectiveActivityUserRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductAttributeDefinitionRepository.cs,23,ProductAttributeDefinitionRepository,AnyValuesUsingDefinitionAsync,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductRepository.cs,10,ProductRepository,_ctx,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductRepository.cs,11,ProductRepository,ProductRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core.Products,using tesisproject.shared.Entities.Core.Products;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,8,ProductValueRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.Products.ProductValue>,GenericRepository<ProductValue>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,8,ProductValueRepository,(namespace/import),type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,10,ProductValueRepository,_ctx,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,11,ProductValueRepository,ProductValueRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,13,ProductValueRepository,GetByProductAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductValue>>,Task<List<ProductValue>>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,13,ProductValueRepository,GetByProductAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.Products.ProductValue>,List<ProductValue>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,13,ProductValueRepository,GetByProductAsync,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,14,ProductValueRepository,GetByProductAsync,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,20,ProductValueRepository,GetByPairAsync,type,System.Threading.Tasks.Task<tesisproject.shared.Entities.Core.Products.ProductValue?>,Task<ProductValue?>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,20,ProductValueRepository,GetByPairAsync,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,21,ProductValueRepository,GetByPairAsync,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,25,ProductValueRepository,ExistsForPairAsync,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,28,ProductValueRepository,QueryWithDefinition,type,System.Linq.IQueryable<tesisproject.shared.Entities.Core.Products.ProductValue>,IQueryable<ProductValue>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,28,ProductValueRepository,QueryWithDefinition,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,30,ProductValueRepository,QueryWithDefinition,type,"Microsoft.EntityFrameworkCore.Query.IIncludableQueryable<tesisproject.shared.Entities.Core.Products.ProductValue, tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition>",var
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProductValueRepository.cs,30,ProductValueRepository,QueryWithDefinition,type,tesisproject.shared.Entities.Core.Products.ProductValue,ProductValue
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,4,(file),(namespace/import),namespace,tesisproject.shared.Entities.Core,using tesisproject.shared.Entities.Core;
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,9,ProjectDocumentRepository,(namespace/import),type,tesisproject.backend.Repositories.Implementations.GenericRepository<tesisproject.shared.Entities.Core.ProjectDocument>,GenericRepository<ProjectDocument>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,9,ProjectDocumentRepository,(namespace/import),type,tesisproject.shared.Entities.Core.ProjectDocument,ProjectDocument
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,11,ProjectDocumentRepository,_context,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,13,ProjectDocumentRepository,ProjectDocumentRepository,type,tesisproject.backend.Data.AppDbContext,AppDbContext
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,23,ProjectDocumentRepository,GetByProjectIdAsync,type,System.Threading.Tasks.Task<System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectDocument>>,Task<List<ProjectDocument>>
MANUAL,P2,Otros: agregados y contratos,El tipo forma parte de un agregado o contrato genérico que todavía devuelve entidades legacy.,"Migrar conjuntamente repositorio, interfaz, UoW y navegaciones del agregado. Revisar Project/Group/GroupMember, objetivos, documentos, presupuesto y catálogos; no mezclar instancias EF de ambos modelos.",tesisproject.backend/Repositories/Implementations/ProjectDocumentRepository.cs,23,ProjectDocumentRepository,GetByProjectIdAsync,type,System.Collections.Generic.List<tesisproject.shared.Entities.Core.ProjectDocument>,List<ProjectDocument>
